FL_DATE,DEP_TIME,DEP_DELAY,ARR_TIME,ARR_DELAY,AIR_TIME,DISTANCE
20060118,1308,-7,2156,23,275,2475
20060119,1317,2,2113,-20,266,2475
20060120,1330,15,2122,-11,268,2475
20060122,1312,-3,2118,-15,272,2475
20060123,1310,-5,2117,-16,278,2475
20060124,1313,-2,2119,-14,282,2475
20060125,1313,-2,2121,-12,290,2475
20060126,1312,-3,2127,-6,284,2475
20060127,1327,12,2134,1,280,2475
20060129,1314,-1,2131,-2,289,2475
20060130,1311,-4,2118,-15,285,2475
20060131,1314,-1,2113,-20,280,2475
20060101,0801,1,1126,10,359,2475
20060102,0759,-1,1140,24,378,2475
20060103,0824,24,1150,34,344,2475
20060104,0757,-3,1117,1,334,2475
20060105,0758,-2,1045,-31,318,2475
20060106,0757,-3,1132,16,319,2475
20060107,0802,2,1107,-9,338,2475
20060108,0759,-1,1123,7,345,2475
20060109,0800,0,1059,-17,336,2475
20060110,0755,-5,1050,-26,330,2475
20060111,0801,1,1054,-22,320,2475
20060112,0755,-5,1106,-10,329,2475
20060113,0758,-2,1100,-16,319,2475
20060114,0801,1,1102,-14,334,2475
20060115,0909,69,1319,123,333,2475
20060116,0757,-3,1103,-13,331,2475
20060117,0754,-6,1111,-5,345,2475
20060118,0756,-4,1106,-10,336,2475
20060119,0809,9,1119,3,346,2475
20060120,0759,-1,1122,6,350,2475
20060121,0759,-1,1119,3,344,2475
20060122,0755,-5,1114,-2,346,2475
20060123,0754,-6,1113,-3,336,2475
20060124,0754,-6,1111,-5,337,2475
20060125,0755,-5,1101,-15,335,2475
20060126,0755,-5,1047,-29,328,2475
20060127,0803,3,1103,-13,328,2475
20060128,0754,-6,1101,-15,332,2475
20060129,0754,-6,1052,-24,330,2475
20060130,0757,-3,1055,-21,328,2475
20060131,0749,-11,1054,-22,332,2475
20060101,0759,-1,1626,10,277,2475
20060102,0805,5,1608,-8,268,2475
20060103,0756,-4,1620,4,271,2475
20060104,0802,2,1605,-11,277,2475
20060105,0812,12,1637,21,299,2475
20060106,0843,43,1703,47,297,2475
20060107,0757,-3,1600,-16,282,2475
20060108,0757,-3,1551,-25,272,2475
20060109,0800,0,1612,-4,291,2475
20060110,0801,1,1635,19,283,2475
20060111,0756,-4,1634,18,309,2475
20060112,0758,-2,1622,6,293,2475
20060113,0800,0,1634,18,312,2475
20060114,0800,0,1612,-4,277,2475
20060115,1022,142,1842,146,269,2475
20060116,0808,8,1611,-5,280,2475
20060117,0823,23,1646,30,288,2475
20060118,0931,91,1734,78,276,2475
20060119,0759,-1,1616,0,279,2475
20060120,0757,-3,1545,-31,266,2475
20060121,0818,18,1622,6,269,2475
20060122,0812,12,1612,-4,274,2475
20060123,0754,-6,1549,-27,273,2475
20060124,0810,10,1607,-9,277,2475
20060125,0800,0,1617,1,291,2475
20060126,0758,-2,1611,-5,294,2475
20060127,0755,-5,1616,0,289,2475
20060128,0757,-3,1609,-7,285,2475
20060129,0804,4,1624,8,295,2475
20060130,0757,-3,1607,-9,281,2475
20060131,0758,-2,1625,9,292,2475
20060101,0851,-9,1319,37,371,2399
20060102,0854,-6,1234,-8,323,2399
20060103,0852,-8,1309,27,352,2399
20060104,0855,-5,1306,24,348,2399
20060105,0854,-6,1245,3,334,2399
20060106,0855,-5,1215,-27,305,2399
20060107,0856,-4,1233,-9,319,2399
20060108,0856,-4,1153,-49,280,2399
20060109,1020,80,1314,32,269,2399
20060110,0855,-5,1206,-36,295,2399
20060111,0859,-1,1202,-40,289,2399
20060112,0857,-3,1238,-4,326,2399
20060113,0852,-8,1223,-19,306,2399
20060114,0859,-1,1235,-7,314,2399
20060115,0854,-6,1231,-11,321,2399
20060116,0857,-3,1252,10,337,2399
20060117,0951,51,1341,59,335,2399
20060118,0856,-4,1208,-34,299,2399
20060119,0853,-7,1226,-16,317,2399
20060120,0853,-7,1228,-14,315,2399
20060121,0856,-4,1241,-1,321,2399
20060122,0904,4,1231,-11,313,2399
20060123,0853,-7,1219,-23,312,2399
20060124,0853,-7,1234,-8,324,2399
20060125,0854,-6,1217,-25,306,2399
20060126,0855,-5,1213,-29,302,2399
20060127,0851,-9,1201,-41,293,2399
20060128,0853,-7,1218,-24,297,2399
20060129,0853,-7,1214,-28,304,2399
20060130,0856,-4,1207,-35,297,2399
20060131,0855,-5,1200,-42,287,2399
20060101,1138,8,1940,-9,283,2475
20060102,1130,0,2009,20,274,2475
20060103,1131,1,1940,-9,279,2475
20060104,1127,-3,1955,6,281,2475
20060105,1126,-4,1949,0,305,2475
20060106,1126,-4,1938,-11,287,2475
20060107,1128,-2,1924,-25,272,2475
20060108,1131,1,1944,-5,274,2475
20060109,1129,-1,1938,-11,279,2475
20060110,1128,-2,1959,10,294,2475
20060111,1128,-2,2011,22,299,2475
20060112,1128,-2,1956,7,294,2475
20060113,1133,3,2005,16,301,2475
20060115,1237,67,2040,51,268,2475
20060116,1130,0,1937,-12,275,2475
20060117,1127,-3,1935,-14,283,2475
20060118,1126,-4,1924,-25,269,2475
20060119,1127,-3,1923,-26,273,2475
20060120,1126,-4,1937,-12,265,2475
20060121,1128,-2,1942,-7,281,2475
20060122,1127,-3,1932,-17,281,2475
20060123,1131,1,1921,-28,269,2475
20060124,1140,10,1949,0,281,2475
20060125,1129,-1,1946,-3,284,2475
20060126,1135,5,1941,-8,287,2475
20060127,1126,-4,1940,-9,289,2475
20060128,1126,-4,1951,2,303,2475
20060129,1130,0,2012,23,309,2475
20060130,1127,-3,2007,18,294,2475
20060131,1133,3,1940,-9,288,2475
20060101,0806,1,1122,4,357,2454
20060102,0803,-2,1131,13,367,2454
20060103,0805,0,1149,31,351,2454
20060104,0815,10,1118,0,332,2454
20060105,0801,-4,1106,-12,316,2454
20060106,0803,-2,1028,-50,307,2454
20060107,0805,0,1116,-2,326,2454
20060108,0805,0,1115,-3,349,2454
20060109,0803,-2,1107,-11,330,2454
20060110,0805,0,1105,-13,338,2454
20060111,0805,0,1100,-18,320,2454
20060112,0800,-5,1102,-16,332,2454
20060113,,,,,,2454
20060114,,,,,,2454
20060115,0931,86,1308,110,332,2454
20060116,0802,-3,1054,-24,323,2454
20060117,0800,-5,1056,-22,333,2454
20060118,0801,-4,1122,4,339,2454
20060119,0803,-2,1115,-3,345,2454
20060120,0758,-7,1111,-7,343,2454
20060121,0801,-4,1113,-5,343,2454
20060122,0800,-5,1112,-6,351,2454
20060123,0829,24,1129,11,325,2454
20060124,0759,-6,1105,-13,339,2454
20060125,0803,-2,1103,-15,331,2454
20060126,0802,-3,1059,-19,324,2454
20060127,0800,-5,1100,-18,332,2454
20060128,0801,-4,1101,-17,339,2454
20060129,0802,-3,1056,-22,330,2454
20060130,0754,-11,1119,1,326,2454
20060131,0757,-8,1110,-8,336,2454
20060101,1626,16,1946,112,238,1464
20060102,1630,20,1831,37,201,1464
20060103,1652,42,1838,44,209,1464
20060104,1645,35,1820,26,197,1464
20060105,1618,8,1738,-16,186,1464
20060106,1642,32,1818,24,198,1464
20060107,1618,8,1805,11,212,1464
20060108,1719,69,1858,64,202,1464
20060109,1614,4,1755,1,200,1464
20060110,1656,46,1829,35,197,1464
20060111,1628,18,1756,2,192,1464
20060112,1629,19,1806,12,200,1464
20060113,1619,9,1748,-6,191,1464
20060114,1607,-3,1749,-5,198,1464
20060115,1619,9,1811,17,197,1464
20060116,1612,2,1754,0,200,1464
20060117,1624,14,1846,52,243,1464
20060118,1625,15,1819,25,214,1464
20060119,1630,20,1814,20,204,1464
20060120,1714,64,1856,62,204,1464
20060121,1612,2,1807,13,202,1464
20060122,1628,18,1757,3,192,1464
20060123,1613,3,1744,-10,192,1464
20060124,1609,-1,1733,-21,192,1464
20060125,1649,39,1827,33,184,1464
20060126,1616,6,1807,13,215,1464
20060127,1612,2,1748,-6,201,1464
20060128,1610,0,1816,22,220,1464
20060129,1609,-1,1751,-3,202,1464
20060130,1613,3,1804,10,211,1464
20060131,1606,-4,1743,-11,198,1464
20060101,0713,-2,,,,2586
20060102,0727,12,1101,19,364,2586
20060103,0728,13,1046,4,350,2586
20060104,0717,2,1034,-8,350,2586
20060105,0708,-7,1024,-18,339,2586
20060106,0712,-3,1030,-12,346,2586
20060107,0714,-1,1031,-11,356,2586
20060108,0714,-1,1033,-9,354,2586
20060109,0715,0,1023,-19,345,2586
20060110,0715,0,1055,13,357,2586
20060111,0903,108,1219,97,349,2586
20060112,0713,-2,1022,-20,348,2586
20060113,0707,-8,1018,-24,333,2586
20060114,0710,-5,1047,5,355,2586
20060115,0746,31,1222,100,345,2586
20060116,0707,-8,1032,-10,356,2586
20060117,0709,-6,1028,-14,350,2586
20060118,0710,-5,1038,-4,349,2586
20060119,0712,-3,1026,-16,355,2586
20060120,0705,-10,1034,-8,356,2586
20060121,0712,-3,1107,25,393,2586
20060122,0707,-8,1020,-22,351,2586
20060123,0713,-2,1018,-24,338,2586
20060124,0709,-6,1020,-22,352,2586
20060125,0711,-4,1010,-32,342,2586
20060126,0727,12,1034,-8,339,2586
20060127,0707,-8,1030,-12,345,2586
20060128,0709,-6,1032,-10,359,2586
20060129,0707,-8,1012,-30,343,2586
20060130,0705,-10,1045,3,364,2586
20060131,0708,-7,1041,-1,357,2586
20060101,1335,5,1534,-15,95,802
20060102,1339,9,1753,124,106,802
20060103,1330,0,1603,14,106,802
20060104,1340,10,1615,26,113,802
20060105,1327,-3,1539,-10,104,802
20060106,1352,22,1615,26,121,802
20060107,,,,,,802
20060108,1330,0,1540,-9,102,802
20060109,,,,,,802
20060110,1329,-1,1531,-18,98,802
20060111,1331,1,1624,35,112,802
20060112,1341,11,1547,-2,103,802
20060113,1330,0,1558,9,114,802
20060114,1330,0,1546,-3,111,802
20060115,1329,-1,1531,-18,95,802
20060116,1327,-3,1540,-9,92,802
20060117,1343,13,1605,16,100,802
20060118,1401,31,1609,20,109,802
20060119,1404,34,1607,18,101,802
20060120,1331,1,1611,22,93,802
20060121,1330,0,1532,-17,91,802
20060122,1712,222,1912,203,94,802
20060123,1358,28,1601,12,103,802
20060124,1328,-2,1623,34,107,802
20060125,1621,171,1835,166,112,802
20060126,1329,-1,1534,-15,104,802
20060127,1328,-2,1551,2,111,802
20060128,1330,0,1525,-24,92,802
20060129,1440,70,1657,68,113,802
20060130,1328,-2,1545,-4,112,802
20060131,1342,12,1555,6,110,802
20060101,1821,21,2054,23,120,802
20060102,1843,43,2105,34,110,802
20060103,1802,2,2018,-13,114,802
20060104,,,,,,802
20060105,1815,15,2037,6,105,802
20060106,1759,-1,2019,-12,98,802
20060107,1826,26,2040,9,103,802
20060108,1804,4,2045,14,118,802
20060109,1805,5,2028,-3,118,802
20060110,,,,,,802
20060111,1757,-3,2018,-13,108,802
20060112,1835,35,2105,34,126,802
20060113,1833,33,2037,6,102,802
20060114,1800,0,2029,-2,105,802
20060115,1759,-1,2026,-5,114,802
20060116,1759,-1,2036,5,129,802
20060117,1852,52,2111,40,113,802
20060118,1759,-1,2030,-1,115,802
20060119,1801,1,2042,11,123,802
20060120,1837,37,2140,69,73,802
20060121,1852,52,2115,44,122,802
20060122,,,,,,802
20060123,1756,-4,2011,-20,114,802
20060124,1756,-4,2015,-16,114,802
20060125,1918,78,2127,56,109,802
20060126,1757,-3,2013,-18,108,802
20060127,1755,-5,2014,-17,114,802
20060128,1802,2,2022,-9,122,802
20060129,1841,41,2107,36,122,802
20060130,1942,102,2143,72,103,802
20060131,1755,-5,2018,-13,116,802
20060101,1738,-7,0521,-33,445,4244
20060102,1736,-9,0509,-45,433,4244
20060103,1738,-7,0519,-35,436,4244
20060104,1743,-2,0552,-2,471,4244
20060105,1738,-7,0525,-29,449,4244
20060106,1738,-7,0541,-13,461,4244
20060107,1936,-9,0745,-8,465,4244
20060108,1737,-8,0608,14,491,4244
20060109,1742,-3,0621,27,498,4244
20060110,1730,-15,0550,-4,477,4244
20060111,1737,-8,0552,-2,476,4244
20060112,1741,-4,0554,0,467,4244
20060113,1736,-9,0546,-8,463,4244
20060114,1941,-4,0756,3,470,4244
20060115,1740,-5,0549,-5,469,4244
20060116,1742,-3,0545,-9,457,4244
20060117,1738,-7,0537,-17,458,4244
20060118,1740,-5,0549,-5,469,4244
20060119,1741,-4,0544,-10,463,4244
20060120,1738,-7,0549,-5,467,4244
20060121,1932,-13,0746,-7,460,4244
20060122,1742,-3,0556,2,473,4244
20060123,1739,-6,0545,-9,462,4244
20060124,1734,-11,0540,-14,464,4244
20060125,1731,-14,0601,7,485,4244
20060126,1743,-2,0607,13,483,4244
20060127,1744,-1,0548,-6,462,4244
20060128,1955,10,0828,35,476,4244
20060129,1735,-10,0541,-13,462,4244
20060130,1735,-10,0539,-15,465,4244
20060131,1740,-5,0529,-25,449,4244
20060101,0853,-2,1441,17,565,4244
20060102,0856,1,1504,40,570,4244
20060103,0853,-2,1507,43,590,4244
20060104,0854,-1,1444,20,567,4244
20060105,0907,12,1438,14,557,4244
20060106,0853,-2,1401,-23,532,4244
20060107,0853,-2,1404,-20,535,4244
20060108,0851,-4,1403,-21,522,4244
20060109,0853,-2,1338,-46,511,4244
20060110,0852,-3,1342,-42,513,4244
20060111,0857,2,1400,-24,518,4244
20060112,0852,-3,1402,-22,533,4244
20060113,1028,93,1541,77,521,4244
20060114,0850,-5,1408,-16,537,4244
20060115,0851,-4,1404,-20,538,4244
20060116,1016,81,1559,95,556,4244
20060117,0853,-2,1426,2,556,4244
20060118,0849,-6,1410,-14,547,4244
20060119,0850,-5,1423,-1,549,4244
20060120,0850,-5,1416,-8,544,4244
20060121,0857,2,1413,-11,539,4244
20060122,0859,4,1420,-4,545,4244
20060123,0903,8,1410,-14,524,4244
20060124,0850,-5,1412,-12,541,4244
20060125,0914,19,1428,4,541,4244
20060126,0920,25,1423,-1,521,4244
20060127,0850,-5,1403,-21,532,4244
20060128,0847,-8,1350,-34,519,4244
20060129,0859,4,1402,-22,520,4244
20060130,0918,23,1416,-8,521,4244
20060131,0853,-2,1359,-25,533,4244
20060101,0128,163,0857,147,247,2288
20060102,2243,-2,0630,0,245,2288
20060103,2241,-4,0619,-11,244,2288
20060104,2238,-7,0619,-11,258,2288
20060105,2241,-4,0643,13,271,2288
20060106,2245,0,0630,0,264,2288
20060107,2244,-1,0616,-14,247,2288
20060108,2243,-2,0625,-5,248,2288
20060109,2237,-8,0623,-7,265,2288
20060110,2239,-6,0622,-8,263,2288
20060111,2237,-8,0633,3,272,2288
20060112,2238,-7,0622,-8,264,2288
20060113,2238,-7,0628,-2,258,2288
20060114,2236,-9,0619,-11,252,2288
20060115,2238,-7,0614,-16,238,2288
20060116,2241,-4,0613,-17,251,2288
20060117,2239,-6,0615,-15,252,2288
20060118,2241,-4,0614,-16,246,2288
20060119,2239,-6,0615,-15,244,2288
20060120,2241,-4,0610,-20,245,2288
20060121,2241,-4,0630,0,263,2288
20060122,0140,175,0903,153,249,2288
20060123,2239,-6,0620,-10,261,2288
20060124,2234,-11,0608,-22,251,2288
20060125,2242,-3,0621,-9,258,2288
20060126,2234,-11,0617,-13,261,2288
20060127,2238,-7,0623,-7,251,2288
20060128,2239,-6,0614,-16,248,2288
20060129,2230,-15,0627,-3,266,2288
20060130,2238,-7,0627,-3,263,2288
20060131,2242,-3,0631,1,266,2288
20060101,1810,0,2051,5,319,2288
20060102,1815,5,2039,-7,304,2288
20060103,1812,2,2045,-1,319,2288
20060104,1808,-2,2049,3,306,2288
20060105,1815,5,2027,-19,295,2288
20060106,1808,-2,2029,-17,297,2288
20060107,1803,-7,2039,-7,320,2288
20060108,1810,0,2055,9,319,2288
20060109,1812,2,2037,-9,307,2288
20060110,1803,-7,2045,-1,299,2288
20060111,1807,-3,2032,-14,301,2288
20060112,1814,4,2046,0,297,2288
20060113,1808,-2,2030,-16,299,2288
20060114,1810,0,2057,11,311,2288
20060115,1805,-5,2037,-9,316,2288
20060116,1847,37,2102,16,299,2288
20060117,1801,-9,2033,-13,310,2288
20060118,1809,-1,2054,8,327,2288
20060119,1803,-7,2053,7,322,2288
20060120,1806,-4,2041,-5,314,2288
20060121,1806,-4,2047,1,323,2288
20060122,1810,0,2041,-5,306,2288
20060123,1805,-5,2020,-26,300,2288
20060124,1806,-4,2035,-11,311,2288
20060125,1810,0,2035,-11,301,2288
20060126,1806,-4,2034,-12,303,2288
20060127,,,,,,2288
20060128,1758,-12,2034,-12,320,2288
20060129,1805,-5,2024,-22,302,2288
20060130,1807,-3,2030,-16,302,2288
20060131,1808,-2,2037,-9,312,2288
20060101,0858,18,1633,5,257,2288
20060102,0859,19,1635,7,253,2288
20060103,0837,-3,1617,-11,261,2288
20060104,0835,-5,1624,-4,271,2288
20060105,0836,-4,1629,1,272,2288
20060106,0839,-1,1635,7,277,2288
20060107,0834,-6,1604,-24,250,2288
20060108,0838,-2,1615,-13,252,2288
20060109,0839,-1,1613,-15,256,2288
20060110,0835,-5,1620,-8,266,2288
20060111,0839,-1,1655,27,293,2288
20060112,0834,-6,1625,-3,262,2288
20060113,0840,0,1636,8,272,2288
20060114,0839,-1,1639,11,278,2288
20060115,0838,-2,1620,-8,261,2288
20060116,0838,-2,1621,-7,265,2288
20060117,0836,-4,1611,-17,257,2288
20060118,0837,-3,1616,-12,260,2288
20060119,0833,-7,1555,-33,245,2288
20060120,0837,-3,1614,-14,254,2288
20060121,0848,8,1612,-16,250,2288
20060122,0849,9,1625,-3,260,2288
20060123,0844,4,1617,-11,258,2288
20060124,0839,-1,1614,-14,259,2288
20060125,0839,-1,1701,33,305,2288
20060126,0837,-3,1618,-10,264,2288
20060127,,,,,,2288
20060128,0839,-1,1623,-5,261,2288
20060129,0835,-5,1610,-18,253,2288
20060130,0840,0,1624,-4,258,2288
20060131,0832,-8,1621,-7,268,2288
20060101,1712,82,2036,75,363,2586
20060102,1603,13,1942,21,349,2586
20060103,1602,12,1937,16,358,2586
20060104,1547,-3,1853,-28,342,2586
20060105,1550,0,1902,-19,342,2586
20060106,1549,-1,1901,-20,345,2586
20060107,1554,4,1921,0,357,2586
20060108,1546,-4,1859,-22,349,2586
20060109,1545,-5,1914,-7,354,2586
20060110,1547,-3,1841,-40,333,2586
20060111,1550,0,1857,-24,349,2586
20060112,1548,-2,1845,-36,333,2586
20060113,1545,-5,1841,-40,340,2586
20060114,1545,-5,1853,-28,341,2586
20060115,2024,274,2344,263,338,2586
20060116,1612,22,1945,24,350,2586
20060117,1546,-4,1930,9,382,2586
20060118,1624,34,1936,15,351,2586
20060119,1607,17,1933,12,354,2586
20060120,1552,2,1916,-5,361,2586
20060121,1543,-7,1912,-9,360,2586
20060122,1545,-5,1900,-21,348,2586
20060123,1627,37,1945,24,345,2586
20060124,1547,-3,1844,-37,334,2586
20060125,1550,0,1856,-25,345,2586
20060126,1545,-5,1843,-38,331,2586
20060127,1547,-3,1857,-24,344,2586
20060128,1549,-1,1928,7,366,2586
20060129,1555,5,1900,-21,343,2586
20060130,1547,-3,1924,3,354,2586
20060131,1549,-1,1907,-14,354,2586
20060101,1428,8,1824,29,393,2704
20060102,1425,5,1807,12,378,2704
20060103,1431,11,1811,16,382,2704
20060104,1437,17,1745,-10,351,2704
20060105,1444,24,1759,4,355,2704
20060106,1443,23,1802,7,365,2704
20060107,1441,21,1831,36,392,2704
20060108,1516,56,1849,54,372,2704
20060109,1436,16,1757,2,364,2704
20060110,1451,-9,1822,-13,370,2704
20060111,1453,-7,1821,-14,372,2704
20060112,1452,-8,1813,-22,367,2704
20060113,1452,-8,1821,-14,366,2704
20060114,1455,-5,1815,-20,359,2704
20060115,1516,16,1836,1,356,2704
20060116,1502,2,1826,-9,364,2704
20060117,1456,-4,1913,38,417,2704
20060118,1803,183,2156,201,369,2704
20060119,1456,-4,1836,1,373,2704
20060120,1509,9,1850,15,385,2704
20060121,1502,2,1837,2,381,2704
20060122,1509,9,1840,5,374,2704
20060123,1502,2,1824,-11,359,2704
20060124,1455,-5,1810,-25,359,2704
20060125,1506,6,1828,-7,354,2704
20060126,1457,-3,1819,-16,364,2704
20060127,1503,3,1824,-11,364,2704
20060128,1454,-6,1839,4,382,2704
20060129,1508,8,1829,-6,359,2704
20060130,1459,-1,1835,0,383,2704
20060131,1603,63,1922,47,361,2704
20060101,1935,0,0622,-32,387,3784
20060102,1933,-2,0628,-26,391,3784
20060103,1940,5,0629,-25,390,3784
20060104,1931,-4,0645,-9,412,3784
20060105,1932,-3,0642,-12,413,3784
20060106,1927,-8,0642,-12,413,3784
20060107,1935,0,0651,-3,416,3784
20060108,1930,-5,0652,-2,423,3784
20060109,2118,103,0908,134,445,3784
20060110,1925,-10,0659,5,428,3784
20060111,1927,-8,0649,-5,423,3784
20060112,1930,-5,0659,5,429,3784
20060113,1923,-12,0637,-17,415,3784
20060114,1932,-3,0644,-10,407,3784
20060115,1929,-6,0645,-9,414,3784
20060116,1935,0,0643,-11,410,3784
20060117,1934,-1,0643,-11,404,3784
20060118,1929,-6,0645,-9,416,3784
20060119,1924,-11,0620,-34,397,3784
20060120,1929,-6,0640,-14,414,3784
20060121,1926,-9,0700,6,421,3784
20060122,1927,-8,0640,-14,412,3784
20060123,1927,-8,0635,-19,406,3784
20060124,1931,-4,0648,-6,412,3784
20060125,2024,49,0747,53,417,3784
20060126,1928,-7,0700,6,421,3784
20060127,1926,-9,0711,17,425,3784
20060128,1942,7,0658,4,418,3784
20060129,1917,-18,0652,-2,434,3784
20060130,1915,-20,0653,-1,435,3784
20060131,2129,114,0847,113,411,3784
20060101,0814,-1,1610,-20,277,2454
20060102,0828,13,1630,0,275,2454
20060103,0848,33,1759,89,295,2454
20060104,1042,147,1909,159,284,2454
20060105,0847,32,1718,48,296,2454
20060106,0812,-3,1640,10,305,2454
20060107,0833,18,1623,-7,269,2454
20060108,0814,-1,1604,-26,270,2454
20060109,0812,-3,1609,-21,280,2454
20060110,0810,-5,1625,-5,296,2454
20060111,0815,0,1736,66,331,2454
20060112,0811,-4,1625,-5,292,2454
20060113,,,,,,2454
20060114,0812,-3,1626,-4,292,2454
20060115,0857,42,1705,35,273,2454
20060116,0818,3,1605,-25,267,2454
20060117,0816,1,1624,-6,290,2454
20060118,0905,50,1725,55,286,2454
20060119,0903,48,,,,2454
20060120,0813,-2,1601,-29,270,2454
20060121,0812,-3,1600,-30,268,2454
20060122,0811,-4,1619,-11,283,2454
20060123,0816,1,1618,-12,272,2454
20060124,0808,-7,1611,-19,283,2454
20060125,0808,-7,1612,-18,284,2454
20060126,0812,-3,1634,4,299,2454
20060127,0829,14,1636,6,282,2454
20060128,0810,-5,1609,-21,280,2454
20060129,0816,1,1625,-5,290,2454
20060130,0809,-6,1629,-1,299,2454
20060131,0810,-5,1612,-18,281,2454
20060101,1425,-5,1737,2,341,2475
20060102,2119,409,0051,436,341,2475
20060103,1752,202,2056,201,339,2475
20060104,1633,123,1920,105,326,2475
20060105,1426,-4,1708,-27,319,2475
20060106,1433,3,1718,-17,319,2475
20060107,1427,-3,1728,-7,338,2475
20060108,1427,-3,1732,-3,339,2475
20060109,1424,-6,1723,-12,336,2475
20060110,1432,2,1722,-13,328,2475
20060111,1428,-2,1713,-22,326,2475
20060112,1428,-2,1704,-31,315,2475
20060113,1429,-1,1718,-17,319,2475
20060114,1428,-2,1725,-10,330,2475
20060115,1430,0,1806,31,322,2475
20060116,1428,-2,1731,-4,332,2475
20060117,1425,-5,1721,-14,330,2475
20060118,1435,5,1758,23,342,2475
20060119,1433,3,1744,9,351,2475
20060120,1426,-4,1747,12,353,2475
20060121,1421,-9,1747,12,355,2475
20060122,1423,-7,1739,4,345,2475
20060123,1425,-5,1721,-14,335,2475
20060124,1420,-10,1713,-22,333,2475
20060125,1433,3,1726,-9,331,2475
20060126,1428,-2,1724,-11,331,2475
20060127,1426,-4,1724,-11,335,2475
20060128,1422,-8,1722,-13,339,2475
20060129,1426,-4,1713,-22,324,2475
20060130,1436,6,1720,-15,327,2475
20060131,1436,6,1732,-3,330,2475
20060101,0656,-4,1452,-15,275,2475
20060102,0655,-5,1457,-10,276,2475
20060103,0701,1,1451,-16,269,2475
20060104,0655,-5,1455,-12,279,2475
20060105,0717,17,1548,41,309,2475
20060106,0658,-2,1520,13,288,2475
20060107,0658,-2,1502,-5,277,2475
20060108,0702,2,1455,-12,267,2475
20060109,0657,-3,1452,-15,276,2475
20060110,0655,-5,1506,-1,286,2475
20060111,0706,6,1527,20,294,2475
20060112,0658,-2,1509,2,291,2475
20060113,0723,23,1547,40,292,2475
20060114,0653,-7,1457,-10,280,2475
20060115,0712,12,1504,-3,271,2475
20060116,0657,-3,1456,-11,274,2475
20060117,0658,-2,1455,-12,276,2475
20060118,0654,-6,1455,-12,270,2475
20060119,0658,-2,1501,-6,272,2475
20060120,0655,-5,1448,-19,273,2475
20060121,0657,-3,1443,-24,262,2475
20060122,0657,-3,1459,-8,271,2475
20060123,0657,-3,1446,-21,269,2475
20060124,0716,16,1505,-2,273,2475
20060125,0655,-5,1509,2,290,2475
20060126,0700,0,1510,3,289,2475
20060127,0657,-3,1507,0,283,2475
20060128,0658,-2,1503,-4,286,2475
20060129,0657,-3,1508,1,283,2475
20060130,0655,-5,1510,3,288,2475
20060131,0654,-6,1455,-12,279,2475
20060101,1742,7,2046,-1,344,2454
20060102,1754,19,2111,24,345,2454
20060103,1944,129,2235,108,336,2454
20060104,2024,169,2308,141,318,2454
20060105,1819,44,2104,17,315,2454
20060106,1737,2,2034,-13,308,2454
20060107,1733,-2,2023,-24,333,2454
20060108,1738,3,2044,-3,331,2454
20060109,1731,-4,2043,-4,325,2454
20060110,1728,-7,2035,-12,318,2454
20060111,1831,56,2130,43,327,2454
20060112,1739,4,2041,-6,319,2454
20060113,1952,137,2249,122,319,2454
20060114,1744,9,2041,-6,330,2454
20060115,1850,75,2148,61,331,2454
20060116,1734,-1,2059,12,330,2454
20060117,1732,-3,2039,-8,333,2454
20060118,1820,45,2145,58,359,2454
20060119,1942,127,2302,135,335,2454
20060120,1730,-5,2045,-2,347,2454
20060121,1726,-9,2051,4,354,2454
20060122,1734,-1,2034,-13,334,2454
20060123,1733,-2,2037,-10,346,2454
20060124,1727,-8,2013,-34,325,2454
20060125,1730,-5,2025,-22,330,2454
20060126,1727,-8,2010,-37,326,2454
20060127,1740,5,2029,-18,323,2454
20060128,1733,-2,2040,-7,342,2454
20060129,1732,-3,2011,-36,323,2454
20060130,1730,-5,2050,3,332,2454
20060131,1734,-1,2027,-20,332,2454
20060101,1150,5,1653,32,521,3784
20060102,1156,11,1649,28,509,3784
20060103,1148,3,1659,38,505,3784
20060104,1204,19,1640,19,496,3784
20060105,1153,8,1645,24,492,3784
20060106,1144,-1,1555,-26,470,3784
20060107,1145,0,1613,-8,486,3784
20060108,1145,0,1603,-18,482,3784
20060109,1142,-3,1547,-34,459,3784
20060110,1146,1,1548,-33,452,3784
20060111,1141,-4,1551,-30,461,3784
20060112,1144,-1,1615,-6,487,3784
20060113,1147,2,1613,-8,473,3784
20060114,1155,10,1633,12,494,3784
20060115,1143,-2,1627,6,498,3784
20060116,1143,-2,1622,1,493,3784
20060117,1140,-5,1640,19,510,3784
20060118,1142,-3,1640,19,491,3784
20060119,1146,1,1639,18,502,3784
20060120,1140,-5,1627,6,499,3784
20060121,1145,0,1618,-3,488,3784
20060122,1200,15,1635,14,489,3784
20060123,1314,89,1751,90,492,3784
20060124,1237,52,1726,65,501,3784
20060125,1141,-4,1632,11,484,3784
20060126,1151,6,1624,3,479,3784
20060127,1142,-3,1608,-13,480,3784
20060128,1240,55,1640,19,455,3784
20060129,1141,-4,1557,-24,469,3784
20060130,1139,-6,1553,-28,463,3784
20060131,1141,-4,1540,-41,455,3784
20060101,1843,-2,2147,-8,322,2446
20060102,1859,14,2240,45,346,2446
20060103,1839,-6,2208,13,341,2446
20060104,1839,-6,2146,-9,324,2446
